 (1.069956776605055815e+01+0.000000000000000000e+00j)  (-4.047111012881140596e+03-1.677673433786034593e+03j)
 (1.069920108913049717e+01+0.000000000000000000e+00j)  (-4.161668689278117199e+03-1.531085824704509605e+03j)
 (1.069883441221043618e+01+0.000000000000000000e+00j)  (-3.905221923904561663e+03-1.706932687722321589e+03j)
 (1.069846773529037520e+01+0.000000000000000000e+00j)  (-4.031393988787608578e+03-1.359291432763893454e+03j)
 (1.069810105837031422e+01+0.000000000000000000e+00j)  (-3.893866109687705830e+03-1.570392954045338683e+03j)
 (1.069773438145025324e+01+0.000000000000000000e+00j)  (-4.092604283663364640e+03-9.766062246622441307e+02j)
 (1.069736770453019226e+01+0.000000000000000000e+00j)  (-4.568518679106933632e+03-1.535356096039123940e+03j)
 (1.069700102761013127e+01+0.000000000000000000e+00j)  (-4.193772920544141016e+03-1.611919161247850298e+03j)
 (1.069663435069007029e+01+0.000000000000000000e+00j)  (-4.229549448910667707e+03-1.643782932357744812e+03j)
 (1.069626767377000931e+01+0.000000000000000000e+00j)  (-4.145326043512302931e+03-1.473434819698246883e+03j)
 (1.069590099684994833e+01+0.000000000000000000e+00j)  (-4.484222231632407784e+03-1.698401235457684152e+03j)
 (1.069553431992988735e+01+0.000000000000000000e+00j)  (-3.995392492141817456e+03-1.989222752275867606e+03j)
 (1.069516764300982636e+01+0.000000000000000000e+00j)  (-3.888101306683745861e+03-1.519467181481697480e+03j)
 (1.069480096608976538e+01+0.000000000000000000e+00j)  (-4.080777429524137006e+03-1.572142858615718524e+03j)
 (1.069443428916970440e+01+0.000000000000000000e+00j)  (-4.064196082310358179e+03-1.381557297954590013e+03j)
 (1.069406761224964342e+01+0.000000000000000000e+00j)  (-4.452661460151820393e+03-1.615641287930390490e+03j)
 (1.069370093532958244e+01+0.000000000000000000e+00j)  (-4.059735740533093121e+03-1.797285066971936430e+03j)
 (1.069333425840952145e+01+0.000000000000000000e+00j)  (-4.257435711237620126e+03-1.614900380592980355e+03j)
 (1.069296758148946047e+01+0.000000000000000000e+00j)  (-4.119119877602083761e+03-1.918899083754840831e+03j)
 (1.069260090456939949e+01+0.000000000000000000e+00j)  (-3.963208496509229917e+03-1.822706239379741646e+03j)
 (1.069223422764933851e+01+0.000000000000000000e+00j)  (-3.760681746417618342e+03-1.685165489992762332e+03j)
 (1.069186755072927753e+01+0.000000000000000000e+00j)  (-3.950628157867704431e+03-1.463637501753135894e+03j)
 (1.069150087380921654e+01+0.000000000000000000e+00j)  (-3.902896135911509191e+03-1.307803228322498398e+03j)
 (1.069113419688915556e+01+0.000000000000000000e+00j)  (-4.673718959531192013e+03-1.281795930278234664e+03j)
 (1.069076751996909458e+01+0.000000000000000000e+00j)  (-4.265470277540786810e+03-2.103661097288486872e+03j)
 (1.069040084304903360e+01+0.000000000000000000e+00j)  (-4.198646678681978301e+03-1.476568175785154153e+03j)
 (1.069003416612897261e+01+0.000000000000000000e+00j)  (-4.519062681118741239e+03-2.061951432887572082e+03j)
 (1.068966748920891163e+01+0.000000000000000000e+00j)  (-4.141915997023346790e+03-2.117307292962131669e+03j)
 (1.068930081228885065e+01+0.000000000000000000e+00j)  (-3.840259233668214620e+03-2.307352129193081510e+03j)
 (1.068893413536878967e+01+0.000000000000000000e+00j)  (-3.603747537536904019e+03-1.685900950301168677e+03j)
 (1.068856745844872869e+01+0.000000000000000000e+00j)  (-4.020560345933983626e+03-1.848401247520162997e+03j)
 (1.068820078152866770e+01+0.000000000000000000e+00j)  (-3.701306782394068705e+03-1.737343239395477440e+03j)
 (1.068783410460860672e+01+0.000000000000000000e+00j)  (-4.077056602293727792e+03-1.626356363784789892e+03j)
 (1.068746742768854574e+01+0.000000000000000000e+00j)  (-4.059551988629636071e+03-1.925976996584156950e+03j)
 (1.068710075076848476e+01+0.000000000000000000e+00j)  (-3.872573412108504272e+03-2.012628243905668569e+03j)
 (1.068673407384842378e+01+0.000000000000000000e+00j)  (-3.696213885949661744e+03-1.904524752853699738e+03j)
 (1.068636739692836279e+01+0.000000000000000000e+00j)  (-3.677277465004995065e+03-1.760140959329916313e+03j)
 (1.068600072000830181e+01+0.000000000000000000e+00j)  (-3.723595517192989064e+03-1.665291427756645135e+03j)
 (1.068563404308824083e+01+0.000000000000000000e+00j)  (-3.828509625006732676e+03-1.478657207689683446e+03j)
 (1.068526736616817985e+01+0.000000000000000000e+00j)  (-4.330185582781071389e+03-1.806683841126515745e+03j)
 (1.068490068924811887e+01+0.000000000000000000e+00j)  (-3.555803692515943112e+03-2.296632641604365745e+03j)
 (1.068453401232805788e+01+0.000000000000000000e+00j)  (-3.580986977992696666e+03-1.426554908523422910e+03j)
 (1.068416733540799690e+01+0.000000000000000000e+00j)  (-3.873866182195855799e+03-1.924973871854989511e+03j)
 (1.068380065848793592e+01+0.000000000000000000e+00j)  (-3.486936805502854440e+03-1.592511282413034905e+03j)
 (1.068343398156787494e+01+0.000000000000000000e+00j)  (-3.750057027042403206e+03-1.565401656441572868e+03j)
 (1.068306730464781396e+01+0.000000000000000000e+00j)  (-3.850479755612072040e+03-1.339257344902898467e+03j)
 (1.068270062772775297e+01+0.000000000000000000e+00j)  (-4.132963832562900279e+03-1.873254290422667736e+03j)
 (1.068233395080769199e+01+0.000000000000000000e+00j)  (-3.449931748707405404e+03-1.621299159633585532e+03j)
 (1.068196727388763101e+01+0.000000000000000000e+00j)  (-4.216600821156913298e+03-1.250220092280759900e+03j)
 (1.068160059696757003e+01+0.000000000000000000e+00j)  (-4.208703839753650755e+03-2.105369619793484617e+03j)
 (1.068123392004750905e+01+0.000000000000000000e+00j)  (-3.589996412361893817e+03-1.869657639180503566e+03j)
 (1.068086724312744806e+01+0.000000000000000000e+00j)  (-3.965229087423168494e+03-1.678889820210208882e+03j)
 (1.068050056620738708e+01+0.000000000000000000e+00j)  (-3.661247071455571131e+03-1.988436024405119952e+03j)
 (1.068013388928732610e+01+0.000000000000000000e+00j)  (-3.730756433868862587e+03-1.511244697733630119e+03j)
 (1.067976721236726512e+01+0.000000000000000000e+00j)  (-3.827961841710416138e+03-1.884905199766764781e+03j)
 (1.067940053544720413e+01+0.000000000000000000e+00j)  (-3.652827652094078076e+03-1.527229432515063763e+03j)
 (1.067903385852714315e+01+0.000000000000000000e+00j)  (-3.926667354848964351e+03-1.746362806299525573e+03j)
 (1.067866718160708217e+01+0.000000000000000000e+00j)  (-3.703099301166412260e+03-1.593541571135432605e+03j)
 (1.067830050468702119e+01+0.000000000000000000e+00j)  (-3.994779153337255593e+03-1.607351239354307154e+03j)
 (1.067793382776696021e+01+0.000000000000000000e+00j)  (-4.068472784259459331e+03-1.760357360448189866e+03j)
 (1.067756715084689922e+01+0.000000000000000000e+00j)  (-3.863512090874760361e+03-2.128385325448651656e+03j)
 (1.067720047392683824e+01+0.000000000000000000e+00j)  (-3.570706699478997052e+03-1.791744819679331385e+03j)
 (1.067683379700677726e+01+0.000000000000000000e+00j)  (-3.625333053399568598e+03-1.805496213012894032e+03j)
 (1.067646712008671628e+01+0.000000000000000000e+00j)  (-3.717543040490541898e+03-1.417371647419132387e+03j)
 (1.067610044316665530e+01+0.000000000000000000e+00j)  (-3.957644808271612419e+03-1.834034700490213481e+03j)
 (1.067573376624659431e+01+0.000000000000000000e+00j)  (-3.864253248244985116e+03-1.523467613120744545e+03j)
 (1.067536708932653333e+01+0.000000000000000000e+00j)  (-4.090563442471110648e+03-2.262868469075913708e+03j)
 (1.067500041240647235e+01+0.000000000000000000e+00j)  (-3.264494757519713858e+03-1.694317811669739058e+03j)
 (1.067463373548641137e+01+0.000000000000000000e+00j)  (-4.065888963035382403e+03-1.873931189729353719e+03j)
 (1.067426705856635039e+01+0.000000000000000000e+00j)  (-3.125220003349492799e+03-1.727726076321222536e+03j)
 (1.067390038164628940e+01+0.000000000000000000e+00j)  (-4.237688534392020301e+03-1.278922500214281399e+03j)
 (1.067353370472622842e+01+0.000000000000000000e+00j)  (-3.830955823730147131e+03-2.171390477374692637e+03j)
 (1.067316702780616744e+01+0.000000000000000000e+00j)  (-3.800873289976778324e+03-1.888701062717341756e+03j)
 (1.067280035088610646e+01+0.000000000000000000e+00j)  (-3.216290647575126968e+03-2.075901556382525087e+03j)
 (1.067243367396604548e+01+0.000000000000000000e+00j)  (-3.515469183303635418e+03-1.130316088759470404e+03j)
 (1.067206699704598449e+01+0.000000000000000000e+00j)  (-3.976866230620933493e+03-1.665653106331662912e+03j)
 (1.067170032012592351e+01+0.000000000000000000e+00j)  (-3.760390702930173120e+03-1.551211353719626004e+03j)
 (1.067133364320586253e+01+0.000000000000000000e+00j)  (-4.040407057457511655e+03-1.608848956083984831e+03j)
 (1.067096696628580155e+01+0.000000000000000000e+00j)  (-4.086772286944567895e+03-1.833742641113164609e+03j)
 (1.067060028936574057e+01+0.000000000000000000e+00j)  (-3.964458687183774600e+03-2.062078381306044321e+03j)
 (1.067023361244567958e+01+0.000000000000000000e+00j)  (-3.657366064405133329e+03-2.130492411905451718e+03j)
 (1.066986693552561860e+01+0.000000000000000000e+00j)  (-3.500057716981120393e+03-1.682553390744692251e+03j)
 (1.066950025860555762e+01+0.000000000000000000e+00j)  (-4.104371881121830484e+03-1.812897263539259029e+03j)
 (1.066913358168549664e+01+0.000000000000000000e+00j)  (-3.526896486598449883e+03-2.293573212199326917e+03j)
 (1.066876690476543565e+01+0.000000000000000000e+00j)  (-3.399247298390811920e+03-1.616440813453530609e+03j)
 (1.066840022784537467e+01+0.000000000000000000e+00j)  (-3.765926601545223093e+03-1.654963390565011423e+03j)
 (1.066803355092531369e+01+0.000000000000000000e+00j)  (-3.892288582824201512e+03-1.677787781783647915e+03j)
 (1.066766687400525271e+01+0.000000000000000000e+00j)  (-4.062340477993120658e+03-2.020869780760828689e+03j)
 (1.066730019708519173e+01+0.000000000000000000e+00j)  (-3.659441402318625478e+03-2.345036692281555133e+03j)
 (1.066693352016513074e+01+0.000000000000000000e+00j)  (-3.218391191790120047e+03-1.987837020798611775e+03j)
 (1.066656684324506976e+01+0.000000000000000000e+00j)  (-3.470483804983829032e+03-1.585686726290450679e+03j)
 (1.066620016632500878e+01+0.000000000000000000e+00j)  (-3.727485300258882489e+03-1.688043868111221627e+03j)
 (1.066583348940494780e+01+0.000000000000000000e+00j)  (-3.674738430987245010e+03-1.784420687158142755e+03j)
 (1.066546681248488682e+01+0.000000000000000000e+00j)  (-3.847021065052153972e+03-1.622374382109862836e+03j)
 (1.066510013556482583e+01+0.000000000000000000e+00j)  (-4.017757635920685971e+03-2.132081212631688231e+03j)
 (1.066473345864476485e+01+0.000000000000000000e+00j)  (-3.512075522558572175e+03-2.034702109158711210e+03j)
 (1.066436678172470387e+01+0.000000000000000000e+00j)  (-3.829865363360459014e+03-2.066019679903542055e+03j)
 (1.066400010480464289e+01+0.000000000000000000e+00j)  (-3.272575742295086911e+03-2.205542164994405539e+03j)
 (1.066363342788458191e+01+0.000000000000000000e+00j)  (-3.441120360894246005e+03-1.742297178631109546e+03j)
 (1.066326675096452092e+01+0.000000000000000000e+00j)  (-3.419483925254015958e+03-1.871084699558804914e+03j)
 (1.066290007404445994e+01+0.000000000000000000e+00j)  (-3.533852701177200288e+03-1.625114091428312349e+03j)
 (1.066253339712439896e+01+0.000000000000000000e+00j)  (-3.711556996767159035e+03-1.672445671760032837e+03j)
 (1.066216672020433798e+01+0.000000000000000000e+00j)  (-4.003553311965042667e+03-1.960662815577591573e+03j)
 (1.066180004328427700e+01+0.000000000000000000e+00j)  (-3.395775891633897118e+03-2.334691407566130692e+03j)
 (1.066143336636421601e+01+0.000000000000000000e+00j)  (-3.321133074352299900e+03-1.625029208113588993e+03j)
 (1.066106668944415503e+01+0.000000000000000000e+00j)  (-3.853584481582380249e+03-1.847282652995612807e+03j)
 (1.066070001252409405e+01+0.000000000000000000e+00j)  (-3.482611736074086366e+03-2.251198441891105176e+03j)
 (1.066033333560403307e+01+0.000000000000000000e+00j)  (-3.189564438133462318e+03-1.707077067156065823e+03j)
 (1.065996665868397208e+01+0.000000000000000000e+00j)  (-3.770940401644369558e+03-1.830452259971817057e+03j)
 (1.065959998176391110e+01+0.000000000000000000e+00j)  (-3.134612881617863422e+03-1.935620652668495040e+03j)
 (1.065923330484385012e+01+0.000000000000000000e+00j)  (-3.756742316896718876e+03-1.308803427194349752e+03j)
 (1.065886662792378914e+01+0.000000000000000000e+00j)  (-3.878388410549086984e+03-2.140900090590354921e+03j)
 (1.065849995100372816e+01+0.000000000000000000e+00j)  (-3.443038101175345219e+03-1.981162181964491992e+03j)
 (1.065813327408366717e+01+0.000000000000000000e+00j)  (-3.445110645712721634e+03-1.793183709117321087e+03j)
 (1.065776659716360619e+01+0.000000000000000000e+00j)  (-3.838622912325090510e+03-1.805384599011937325e+03j)
 (1.065739992024354521e+01+0.000000000000000000e+00j)  (-3.418415470283485320e+03-2.191282448234922413e+03j)
 (1.065703324332348423e+01+0.000000000000000000e+00j)  (-3.633688099551482992e+03-1.670098997860485269e+03j)
 (1.065666656640342325e+01+0.000000000000000000e+00j)  (-3.506855042061119548e+03-2.330638857142108463e+03j)
 (1.065629988948336226e+01+0.000000000000000000e+00j)  (-3.295215236029897824e+03-1.543330318260481363e+03j)
 (1.065593321256330128e+01+0.000000000000000000e+00j)  (-3.879133977916419099e+03-2.147827849075982158e+03j)
 (1.065556653564324030e+01+0.000000000000000000e+00j)  (-3.128064963177886511e+03-1.999468732981040375e+03j)
 (1.065519985872317932e+01+0.000000000000000000e+00j)  (-3.504107961278255971e+03-1.791565321121504894e+03j)
 (1.065483318180311834e+01+0.000000000000000000e+00j)  (-3.360323996534452817e+03-1.665786494784614433e+03j)
 (1.065446650488305735e+01+0.000000000000000000e+00j)  (-3.937893702328547988e+03-1.762817088059966409e+03j)
 (1.065409982796299637e+01+0.000000000000000000e+00j)  (-3.510360942883829011e+03-2.143771365332959704e+03j)
 (1.065373315104293539e+01+0.000000000000000000e+00j)  (-3.688702038929734954e+03-1.788031469561509084e+03j)
 (1.065336647412287441e+01+0.000000000000000000e+00j)  (-3.720620506209307678e+03-2.255539749493344061e+03j)
 (1.065299979720281343e+01+0.000000000000000000e+00j)  (-3.451775046311197912e+03-2.104002905539771291e+03j)
 (1.065263312028275244e+01+0.000000000000000000e+00j)  (-3.548904761057194719e+03-2.234076424727157246e+03j)
 (1.065226644336269146e+01+0.000000000000000000e+00j)  (-3.192647154354951454e+03-2.207556007638347182e+03j)
 (1.065189976644263048e+01+0.000000000000000000e+00j)  (-3.265922124485149652e+03-1.865955501233971745e+03j)
 (1.065153308952256950e+01+0.000000000000000000e+00j)  (-3.584914356835286981e+03-1.925622881300869722e+03j)
 (1.065116641260250852e+01+0.000000000000000000e+00j)  (-3.483350889349782847e+03-2.343955039645768011e+03j)
 (1.065079973568244753e+01+0.000000000000000000e+00j)  (-3.071541566147882804e+03-2.147217732383222938e+03j)
 (1.065043305876238655e+01+0.000000000000000000e+00j)  (-3.190885917972464085e+03-2.037654441074209444e+03j)
 (1.065006638184232557e+01+0.000000000000000000e+00j)  (-3.027740193900673148e+03-1.793359571582458329e+03j)
 (1.064969970492226459e+01+0.000000000000000000e+00j)  (-3.548005375861421271e+03-1.828912162931304465e+03j)
 (1.064933302800220360e+01+0.000000000000000000e+00j)  (-3.075059550742092597e+03-2.068684781706549074e+03j)
 (1.064896635108214262e+01+0.000000000000000000e+00j)  (-3.448689138941895635e+03-1.576710277379238050e+03j)
 (1.064859967416208164e+01+0.000000000000000000e+00j)  (-3.539939174430614912e+03-2.163154855933431008e+03j)
 (1.064823299724202066e+01+0.000000000000000000e+00j)  (-3.284803250711212968e+03-2.146649731472200529e+03j)
 (1.064786632032195968e+01+0.000000000000000000e+00j)  (-2.908942276482829129e+03-2.100272231302538785e+03j)
 (1.064749964340189869e+01+0.000000000000000000e+00j)  (-3.192122383709845963e+03-1.538234982795185260e+03j)
 (1.064713296648183771e+01+0.000000000000000000e+00j)  (-3.339868112329832911e+03-1.920676650175257691e+03j)
 (1.064676628956177673e+01+0.000000000000000000e+00j)  (-3.382952510466909189e+03-1.707785031826466820e+03j)
 (1.064639961264171575e+01+0.000000000000000000e+00j)  (-3.341731465031137304e+03-2.055279175212004702e+03j)
 (1.064603293572165477e+01+0.000000000000000000e+00j)  (-3.442536853984856862e+03-1.714022897578111042e+03j)
 (1.064566625880159378e+01+0.000000000000000000e+00j)  (-3.417430909841032644e+03-2.444026699069080678e+03j)
 (1.064529958188153280e+01+0.000000000000000000e+00j)  (-2.827228706254292774e+03-1.852926936345457761e+03j)
 (1.064493290496147182e+01+0.000000000000000000e+00j)  (-3.266793301778936438e+03-1.992852313912186219e+03j)
 (1.064456622804141084e+01+0.000000000000000000e+00j)  (-2.749060878854832481e+03-1.755232084362376099e+03j)
 (1.064419955112134986e+01+0.000000000000000000e+00j)  (-3.212657402345660103e+03-1.403158646306826540e+03j)
 (1.064383287420128887e+01+0.000000000000000000e+00j)  (-3.462473539082524439e+03-1.478329245306521443e+03j)
 (1.064346619728122789e+01+0.000000000000000000e+00j)  (-3.648219936744684674e+03-1.832249273561164728e+03j)
 (1.064309952036116691e+01+0.000000000000000000e+00j)  (-3.459144539630414329e+03-1.910644945529646293e+03j)
 (1.064273284344110593e+01+0.000000000000000000e+00j)  (-3.289078903720178005e+03-2.157583654472904072e+03j)
 (1.064236616652104495e+01+0.000000000000000000e+00j)  (-2.932458605397876454e+03-1.524849535749084680e+03j)
 (1.064199948960098396e+01+0.000000000000000000e+00j)  (-3.784905350548094248e+03-1.479179430873345154e+03j)
 (1.064163281268092298e+01+0.000000000000000000e+00j)  (-3.713978924094597460e+03-1.993544572358691084e+03j)
 (1.064126613576086200e+01+0.000000000000000000e+00j)  (-3.604130479913800627e+03-2.229705385300260787e+03j)
 (1.064089945884080102e+01+0.000000000000000000e+00j)  (-3.133912049966163067e+03-2.180997571533588598e+03j)
 (1.064053278192074004e+01+0.000000000000000000e+00j)  (-3.267893096965931363e+03-1.807018845328406314e+03j)
 (1.064016610500067905e+01+0.000000000000000000e+00j)  (-3.545873946303217053e+03-2.010581116104367993e+03j)
 (1.063979942808061807e+01+0.000000000000000000e+00j)  (-3.125597773995268653e+03-2.268875145046493799e+03j)
 (1.063943275116055709e+01+0.000000000000000000e+00j)  (-3.166856352981124473e+03-1.638740370527983032e+03j)
 (1.063906607424049611e+01+0.000000000000000000e+00j)  (-3.519559676468779799e+03-2.093151307336940590e+03j)
 (1.063869939732043512e+01+0.000000000000000000e+00j)  (-3.271838241007788383e+03-1.854713932329525505e+03j)
 (1.063833272040037414e+01+0.000000000000000000e+00j)  (-3.571628295656123100e+03-2.397004450560356872e+03j)
 (1.063796604348031316e+01+0.000000000000000000e+00j)  (-2.724533093460757300e+03-2.121116739406559191e+03j)
 (1.063759936656025218e+01+0.000000000000000000e+00j)  (-3.200811489584003084e+03-1.889058326675846729e+03j)
 (1.063723268964019120e+01+0.000000000000000000e+00j)  (-2.914204898583090198e+03-1.688335213367252209e+03j)
 (1.063686601272013021e+01+0.000000000000000000e+00j)  (-3.706625853414846461e+03-1.831264904228527939e+03j)
 (1.063649933580006923e+01+0.000000000000000000e+00j)  (-2.870583421434965203e+03-2.203480033913593616e+03j)
 (1.063613265888000825e+01+0.000000000000000000e+00j)  (-3.343720175714693141e+03-1.446152812406176508e+03j)
 (1.063576598195994727e+01+0.000000000000000000e+00j)  (-3.464639752034375306e+03-2.120514758159550638e+03j)
 (1.063539930503988629e+01+0.000000000000000000e+00j)  (-3.131242589819532441e+03-1.848533207483847036e+03j)
 (1.063503262811982530e+01+0.000000000000000000e+00j)  (-3.567858596295287498e+03-1.646014898430454650e+03j)
 (1.063466595119976432e+01+0.000000000000000000e+00j)  (-3.811149880185491384e+03-2.378698846938126735e+03j)
 (1.063429927427970334e+01+0.000000000000000000e+00j)  (-3.065705255249145921e+03-2.370328927881959316e+03j)
 (1.063393259735964236e+01+0.000000000000000000e+00j)  (-3.279502855958970940e+03-2.344164379093266234e+03j)
 (1.063356592043958138e+01+0.000000000000000000e+00j)  (-2.659909272502457497e+03-2.123567003649189246e+03j)
 (1.063319924351952039e+01+0.000000000000000000e+00j)  (-3.408584518731083790e+03-2.020877412732085759e+03j)
 (1.063283256659945941e+01+0.000000000000000000e+00j)  (-2.382109740626704934e+03-2.351819988307267977e+03j)
 (1.063246588967939843e+01+0.000000000000000000e+00j)  (-3.081350716259864384e+03-1.155192134960772819e+03j)
 (1.063209921275933745e+01+0.000000000000000000e+00j)  (-3.313809937704534605e+03-2.111879351975048849e+03j)
 (1.063173253583927647e+01+0.000000000000000000e+00j)  (-3.091094710884775850e+03-1.655064272737125521e+03j)
 (1.063136585891921548e+01+0.000000000000000000e+00j)  (-3.285606155733318701e+03-1.888527460513546430e+03j)
 (1.063099918199915450e+01+0.000000000000000000e+00j)  (-3.474876967019409676e+03-1.775561508492272878e+03j)
 (1.063063250507909352e+01+0.000000000000000000e+00j)  (-3.293250233613400269e+03-2.311205250535935647e+03j)
 (1.063026582815903254e+01+0.000000000000000000e+00j)  (-3.195375838278594074e+03-1.922368589196004905e+03j)
 (1.062989915123897156e+01+0.000000000000000000e+00j)  (-3.132953067215162264e+03-2.328436217069909162e+03j)
 (1.062953247431891057e+01+0.000000000000000000e+00j)  (-2.875377599289932277e+03-1.806502267201709856e+03j)
 (1.062916579739884959e+01+0.000000000000000000e+00j)  (-3.235038913686518754e+03-1.820605850464467721e+03j)
 (1.062879912047878861e+01+0.000000000000000000e+00j)  (-3.439279330700511764e+03-1.910414730181770210e+03j)
 (1.062843244355872763e+01+0.000000000000000000e+00j)  (-3.168181178952444043e+03-2.297449943765994703e+03j)
 (1.062806576663866664e+01+0.000000000000000000e+00j)  (-3.214455568555546051e+03-1.925730535404719376e+03j)
 (1.062769908971860566e+01+0.000000000000000000e+00j)  (-3.050933614806738206e+03-2.365967868705081855e+03j)
 (1.062733241279854468e+01+0.000000000000000000e+00j)  (-3.072743982685860374e+03-1.706357566396749007e+03j)
 (1.062696573587848370e+01+0.000000000000000000e+00j)  (-3.338242487153445381e+03-2.466458439668634583e+03j)
 (1.062659905895842272e+01+0.000000000000000000e+00j)  (-2.651219424776632877e+03-1.980178147040981003e+03j)
 (1.062623238203836173e+01+0.000000000000000000e+00j)  (-3.146248655157391113e+03-1.929594253677053985e+03j)
 (1.062586570511830075e+01+0.000000000000000000e+00j)  (-3.103697802370243608e+03-1.845594761799805838e+03j)
 (1.062549902819823977e+01+0.000000000000000000e+00j)  (-3.310339997415417656e+03-2.299010855032271593e+03j)
 (1.062513235127817879e+01+0.000000000000000000e+00j)  (-2.744088447015250949e+03-2.076806537280020166e+03j)
 (1.062476567435811781e+01+0.000000000000000000e+00j)  (-3.048391852320210546e+03-1.970159944279016599e+03j)
 (1.062439899743805682e+01+0.000000000000000000e+00j)  (-2.990126449043650609e+03-1.808899705080814329e+03j)
 (1.062403232051799584e+01+0.000000000000000000e+00j)  (-3.331999302364346477e+03-2.180570221261999905e+03j)
 (1.062366564359793486e+01+0.000000000000000000e+00j)  (-2.707959097217267299e+03-2.052751834047749981e+03j)
 (1.062329896667787388e+01+0.000000000000000000e+00j)  (-3.286576371517367079e+03-1.785369902048897075e+03j)
 (1.062293228975781290e+01+0.000000000000000000e+00j)  (-3.164876613432591512e+03-2.323485381242771837e+03j)
 (1.062256561283775191e+01+0.000000000000000000e+00j)  (-2.775172873615455501e+03-2.211057504672380219e+03j)
 (1.062219893591769093e+01+0.000000000000000000e+00j)  (-2.867537275412755207e+03-1.786452847914485574e+03j)
 (1.062183225899762995e+01+0.000000000000000000e+00j)  (-3.172042669180899793e+03-2.078467782891259958e+03j)
 (1.062146558207756897e+01+0.000000000000000000e+00j)  (-2.951904197372884937e+03-2.015822691861362273e+03j)
 (1.062109890515750799e+01+0.000000000000000000e+00j)  (-3.074152470335180624e+03-2.332772118684796169e+03j)
 (1.062073222823744700e+01+0.000000000000000000e+00j)  (-2.446196270704704148e+03-2.047587918818131584e+03j)
 (1.062036555131738602e+01+0.000000000000000000e+00j)  (-2.883801196099343542e+03-1.764436381258741676e+03j)
 (1.061999887439732504e+01+0.000000000000000000e+00j)  (-2.830780520675210482e+03-1.723538925614852815e+03j)
 (1.061963219747726406e+01+0.000000000000000000e+00j)  (-3.213579007141649527e+03-1.979252808231706695e+03j)
 (1.061926552055720308e+01+0.000000000000000000e+00j)  (-2.529870379293669430e+03-1.921470515178179085e+03j)
 (1.061889884363714209e+01+0.000000000000000000e+00j)  (-3.108048236882127640e+03-1.451138099307576340e+03j)
 (1.061853216671708111e+01+0.000000000000000000e+00j)  (-3.088668610278078177e+03-1.661015229516444833e+03j)
 (1.061816548979702013e+01+0.000000000000000000e+00j)  (-3.704465834103520592e+03-1.720896603480355452e+03j)
 (1.061779881287695915e+01+0.000000000000000000e+00j)  (-3.166074487936793503e+03-2.417731304388800709e+03j)
 (1.061743213595689816e+01+0.000000000000000000e+00j)  (-3.183818358985184204e+03-1.859809374121019573e+03j)
 (1.061706545903683718e+01+0.000000000000000000e+00j)  (-3.288434866867626624e+03-2.291834231963548064e+03j)
 (1.061669878211677620e+01+0.000000000000000000e+00j)  (-3.135581948273656053e+03-2.271703871205399992e+03j)
 (1.061633210519671522e+01+0.000000000000000000e+00j)  (-2.861309738182959336e+03-2.260766052075861353e+03j)
